@relation 'CTU-Honeypot-Capture-5-1-labeled-weka.filters.unsupervised.attribute.Remove-R1-6,8-weka.filters.unsupervised.attribute.Remove-R6-7,14,16'

@attribute proto {udp,tcp,icmp}
@attribute duration numeric
@attribute orig_bytes numeric
@attribute resp_bytes numeric
@attribute conn_state {S0,SF,RSTO,OTH,SHR,RSTR,S3,SH,S1,RSTRH}
@attribute missed_bytes numeric
@attribute history {D,ShADafF,ShAFf,Dd,ShADadRRR,ShADadFf,ShADadfF,ShADadftF,^d,ShADadr,ShADadfr,ShADadf,F,DRr,ShADad,ShADadttWWtf,ShAFaf,ShADadfFr,ShADadtf,DadA,DdA,ShADadfRr,ShADadRf,ShADadtfRr,ShAFfa,ShADadtftr,^r,ShAaDdFf,ShADadFfRR,DdAtfFa,ShADadtFRfR,ShADadft,D^}
@attribute orig_pkts numeric
@attribute orig_ip_bytes numeric
@attribute resp_pkts numeric
@attribute resp_ip_bytes numeric
@attribute label {benign}

@data
tcp,0.253539,135,238,SF,0,ShADafF,4,315,4,406,benign
udp,0.011296,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.011359,40,56,SF,0,Dd,1,68,1,84,benign
udp,58.819587,3000,0,S0,0,D,10,3280,0,0,benign
icmp,0.026285,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,60.079005,3000,0,S0,0,D,10,3280,0,0,benign
tcp,8.806001,3797,4865,S3,0,ShADadf,18,4561,16,5961,benign
tcp,0.108725,53,0,RSTR,0,DRr,2,133,1,40,benign
udp,0.012582,46,62,SF,0,Dd,1,74,1,90,benign
tcp,300.134625,292,775,SF,0,ShADadfFr,9,684,7,1486,benign
tcp,0.07507,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,58.77758,3000,0,S0,0,D,10,3280,0,0,benign
udp,0.01771,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.01685,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.239451,135,238,SF,0,ShADafF,4,315,4,406,benign
tcp,0.2418,157,371,SF,0,ShADafF,4,337,4,539,benign
udp,0.012978,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.013053,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.018205,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,59.125036,3000,0,S0,0,D,10,3280,0,0,benign
udp,5.895247,375,0,S0,0,D,5,515,0,0,benign
udp,5.895328,375,0,S0,0,D,5,515,0,0,benign
udp,5.895258,375,0,S0,0,D,5,615,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,58.309093,3000,0,S0,0,D,10,3280,0,0,benign
tcp,8.731393,3733,4865,S3,0,ShADadf,18,4497,16,5961,benign
tcp,300.092603,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.029451,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.014069,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.020303,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.234838,135,238,SF,0,ShADafF,4,315,4,406,benign
tcp,0.238044,157,371,SF,0,ShADafF,4,337,4,539,benign
udp,0.011419,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.004309,40,56,SF,0,Dd,1,68,1,84,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
icmp,0.013779,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,60.022897,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.110454,241,92,OTH,0,DdA,2,321,1,132,benign
udp,58.601179,3000,0,S0,0,D,10,3280,0,0,benign
udp,7.001292,804,0,S0,0,D,4,996,0,0,benign
udp,7.001257,804,0,S0,0,D,4,916,0,0,benign
udp,7.001252,804,0,S0,0,D,4,916,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
tcp,300.139783,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.035407,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.013016,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.013531,43,111,SF,0,Dd,1,71,1,139,benign
udp,0.012458,36,68,SF,0,Dd,1,64,1,96,benign
udp,0.011371,36,68,SF,0,Dd,1,64,1,96,benign
tcp,0.232223,135,238,SF,0,ShADafF,4,315,4,406,benign
udp,0.030134,40,56,SF,0,Dd,1,68,1,84,benign
udp,59.221614,3000,0,S0,0,D,10,3280,0,0,benign
udp,?,?,?,S0,0,D,1,412,0,0,benign
udp,?,?,?,S0,0,D,1,436,0,0,benign
udp,?,?,?,S0,0,D,1,432,0,0,benign
icmp,0.014704,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,0.179226,48,48,SF,0,Dd,1,76,1,76,benign
tcp,0.716722,1371,5528,SF,0,ShADadFf,12,1871,13,6056,benign
udp,0.010183,32,48,SF,0,Dd,1,60,1,76,benign
udp,0.011219,37,53,SF,0,Dd,1,65,1,81,benign
udp,59.963345,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.110444,53,0,RSTR,0,DRr,2,133,1,40,benign
udp,0.013401,46,62,SF,0,Dd,1,74,1,90,benign
tcp,159.758637,1674,5381,RSTR,0,ShADadr,11,2134,11,5833,benign
udp,58.298713,3000,0,S0,0,D,10,3280,0,0,benign
tcp,300.129369,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.029309,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.012123,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.01416,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.348552,135,238,SF,0,ShADafF,4,315,4,406,benign
tcp,0.353039,157,371,SF,0,ShADafF,4,337,4,539,benign
udp,0.013565,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.007083,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.013935,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,59.930669,3000,0,S0,0,D,10,3280,0,0,benign
tcp,8.676177,3733,4865,S3,0,ShADadf,18,4497,16,5961,benign
udp,59.829478,3000,0,S0,0,D,10,3280,0,0,benign
tcp,300.094909,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.035601,0,0,SF,0,ShAFaf,4,216,3,164,benign
udp,0.011128,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.028938,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.231467,135,238,SF,0,ShADafF,5,355,4,406,benign
tcp,0.239568,157,371,SF,0,ShADafF,5,377,4,539,benign
udp,0.01476,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.000631,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.017477,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,59.743509,3000,0,S0,0,D,10,3280,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,59.690766,3000,0,S0,0,D,10,3280,0,0,benign
udp,7.005401,804,0,S0,0,D,4,916,0,0,benign
udp,7.005426,804,0,S0,0,D,4,996,0,0,benign
udp,7.005415,804,0,S0,0,D,4,916,0,0,benign
tcp,300.128329,292,775,SF,0,ShADadfFr,9,684,7,1486,benign
tcp,0.026492,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.009741,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.013731,43,111,SF,0,Dd,1,71,1,139,benign
udp,0.01204,36,68,SF,0,Dd,1,64,1,96,benign
udp,0.012038,36,68,SF,0,Dd,1,64,1,96,benign
udp,59.099385,3000,0,S0,0,D,10,3280,0,0,benign
icmp,0.014977,560,560,OTH,0,?,10,840,10,840,benign
udp,0.197158,48,48,SF,0,Dd,1,76,1,76,benign
udp,0.196138,48,48,SF,0,Dd,1,76,1,76,benign
udp,60.250624,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.112656,53,0,RSTR,0,DRr,2,133,1,40,benign
udp,0.011903,46,62,SF,0,Dd,1,74,1,90,benign
udp,59.86964,3000,0,S0,0,D,10,3280,0,0,benign
tcp,300.122758,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.025762,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.00985,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.010236,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.252344,135,238,SF,0,ShADafF,4,315,4,406,benign
tcp,0.25822,157,371,SF,0,ShADafF,4,337,4,539,benign
udp,0.009732,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.008784,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.015116,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,20.411436,525,0,S0,0,D,7,721,0,0,benign
udp,20.411314,525,0,S0,0,D,7,721,0,0,benign
udp,20.411316,525,0,S0,0,D,7,861,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,59.445027,3000,0,S0,0,D,10,3280,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
tcp,8.867666,3733,4865,S3,0,ShADadf,17,4445,15,5852,benign
udp,59.00229,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.124,241,92,OTH,0,DdA,2,321,1,132,benign
tcp,0.02152,0,0,SF,0,ShAFf,4,216,2,112,benign
tcp,300.180598,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
udp,0.010655,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.014539,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.400503,135,238,SF,0,ShADafF,4,315,4,406,benign
udp,0.009818,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.030141,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,0.190836,48,48,SF,0,Dd,1,76,1,76,benign
udp,58.020596,3000,0,S0,0,D,10,3280,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,0.101388,412,0,S0,0,D,2,468,0,0,benign
udp,59.071772,3000,0,S0,0,D,10,3280,0,0,benign
udp,7.00513,804,0,S0,0,D,4,916,0,0,benign
udp,7.005141,1247,0,S0,0,D,6,1415,0,0,benign
udp,7.005132,1247,0,S0,0,D,6,1535,0,0,benign
tcp,300.130745,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.031193,0,0,SF,0,ShAFaf,4,216,3,164,benign
udp,0.009826,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.010797,43,111,SF,0,Dd,1,71,1,139,benign
udp,0.009802,36,68,SF,0,Dd,1,64,1,96,benign
udp,0.009878,36,68,SF,0,Dd,1,64,1,96,benign
tcp,0.228612,157,371,SF,0,ShADafF,4,337,4,539,benign
tcp,0.239698,135,238,SF,0,ShADafF,4,315,4,406,benign
udp,0.010202,40,56,SF,0,Dd,1,68,1,84,benign
udp,59.296303,3000,0,S0,0,D,10,3280,0,0,benign
icmp,0.020837,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,59.215546,3000,0,S0,0,D,10,3280,0,0,benign
udp,59.045048,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.109003,53,0,RSTR,0,DRr,2,133,1,40,benign
udp,0.051921,46,62,SF,0,Dd,1,74,1,90,benign
tcp,0.026623,0,0,SF,0,ShAFf,4,216,2,112,benign
tcp,300.150976,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
udp,0.010418,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.010755,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.238365,135,238,SF,0,ShADafF,4,315,4,406,benign
tcp,0.242081,157,371,SF,0,ShADafF,4,337,4,539,benign
udp,0.010375,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.00952,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.022665,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
tcp,68.419095,4373,4865,RSTR,0,ShADadfr,18,5125,18,5972,benign
udp,59.605267,3000,0,S0,0,D,10,3280,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,103,0,0,benign
udp,?,?,?,S0,0,D,1,123,0,0,benign
udp,59.359014,3000,0,S0,0,D,10,3280,0,0,benign
udp,0.010117,47,111,SF,0,Dd,1,75,1,139,benign
tcp,305.156469,146,775,SF,0,ShADadfF,11,606,5,987,benign
tcp,0.038644,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.038227,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.01055,43,111,SF,0,Dd,1,71,1,139,benign
tcp,?,?,?,SH,0,F,1,40,0,0,benign
tcp,0.22972,157,371,SF,0,ShADafF,4,337,4,539,benign
tcp,0.245494,135,238,SF,0,ShADafF,4,315,4,406,benign
tcp,?,?,?,SH,0,F,1,40,0,0,benign
udp,0.011085,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.010471,40,56,SF,0,Dd,1,68,1,84,benign
tcp,?,?,?,SH,0,F,1,40,0,0,benign
tcp,?,?,?,SH,0,F,1,40,0,0,benign
icmp,0.015446,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,58.959937,3000,0,S0,0,D,10,3280,0,0,benign
tcp,?,?,?,SH,0,F,1,40,0,0,benign
udp,0.010341,46,62,SF,0,Dd,1,74,1,90,benign
udp,57.525134,3000,0,S0,0,D,10,3280,0,0,benign
udp,7.005739,804,0,S0,0,D,4,916,0,0,benign
udp,7.005713,804,0,S0,0,D,4,996,0,0,benign
udp,7.005734,804,0,S0,0,D,4,916,0,0,benign
tcp,300.181727,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.025358,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.01118,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.011105,43,111,SF,0,Dd,1,71,1,139,benign
udp,0.009119,36,68,SF,0,Dd,1,64,1,96,benign
udp,0.001252,36,68,SF,0,Dd,1,64,1,96,benign
tcp,0.2275,135,238,SF,0,ShADafF,4,315,4,406,benign
udp,59.239379,3000,0,S0,0,D,10,3280,0,0,benign
udp,0.009484,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.028991,560,560,OTH,0,?,10,840,10,840,benign
udp,0.179562,48,48,SF,0,Dd,1,76,1,76,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
tcp,8.771557,13987,4865,S3,0,ShADadf,26,15059,18,5972,benign
udp,60.479534,3000,0,S0,0,D,10,3280,0,0,benign
udp,59.481849,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.107732,53,0,RSTR,0,DRr,2,133,1,40,benign
udp,0.012174,46,62,SF,0,Dd,1,74,1,90,benign
tcp,300.118222,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.028798,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.010405,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.011228,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.243197,135,238,SF,0,ShADafF,4,315,4,406,benign
udp,0.01053,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.016185,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,0.182132,48,48,SF,0,Dd,1,76,1,76,benign
tcp,0.149488,241,92,OTH,0,DdA,2,321,1,132,benign
udp,58.820979,3000,0,S0,0,D,10,3280,0,0,benign
udp,59.210177,3000,0,S0,0,D,10,3280,0,0,benign
tcp,8.697266,3733,4865,S3,0,ShADadf,18,4497,16,5961,benign
tcp,300.137453,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.026558,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.010101,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.013632,43,111,SF,0,Dd,1,71,1,139,benign
udp,59.05572,3000,0,S0,0,D,10,3280,0,0,benign
icmp,0.013672,560,560,OTH,0,?,10,840,10,840,benign
udp,0.179506,48,48,SF,0,Dd,1,76,1,76,benign
udp,0.184303,48,48,SF,0,Dd,1,76,1,76,benign
udp,57.279445,3000,0,S0,0,D,10,3280,0,0,benign
udp,7.004418,804,0,S0,0,D,4,916,0,0,benign
udp,7.004427,804,0,S0,0,D,4,916,0,0,benign
udp,7.004332,804,0,S0,0,D,4,996,0,0,benign
tcp,300.115517,292,775,SF,0,ShADadfFr,9,684,7,1486,benign
tcp,0.025304,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,58.463227,3000,0,S0,0,D,10,3280,0,0,benign
udp,0.00999,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.031827,43,111,SF,0,Dd,1,71,1,139,benign
udp,0.010036,36,68,SF,0,Dd,1,64,1,96,benign
tcp,0.235333,157,371,SF,0,ShADafF,4,337,4,539,benign
tcp,0.247318,135,238,SF,0,ShADafF,4,315,4,406,benign
udp,0.010353,40,56,SF,0,Dd,1,68,1,84,benign
udp,?,?,?,S0,0,D,1,465,0,0,benign
udp,?,?,?,S0,0,D,1,489,0,0,benign
udp,?,?,?,S0,0,D,1,485,0,0,benign
icmp,0.02926,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
tcp,0.76686,1371,6195,SF,0,ShAaDdFf,14,1951,12,6683,benign
tcp,1.199366,1101,62112,SF,0,ShADadtFRfR,59,3505,56,64465,benign
udp,0.009634,32,48,SF,0,Dd,1,60,1,76,benign
udp,0.011163,37,53,SF,0,Dd,1,65,1,81,benign
udp,0.01085,58,95,SF,0,Dd,1,86,1,123,benign
udp,59.195504,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.107169,53,0,RSTR,0,DRr,2,133,1,40,benign
udp,0.01167,46,62,SF,0,Dd,1,74,1,90,benign
tcp,160.395705,1674,5380,RSTR,0,ShADadr,11,2134,10,5788,benign
udp,58.80206,3000,0,S0,0,D,10,3280,0,0,benign
tcp,300.085893,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.026238,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.009836,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.012874,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.2417,157,371,SF,0,ShADafF,4,337,4,539,benign
tcp,0.242098,135,238,SF,0,ShADafF,4,315,4,406,benign
udp,0.011006,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.011082,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.014701,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,60.133894,3000,0,S0,0,D,10,3280,0,0,benign
tcp,300.013908,3562,4865,SF,0,ShADadfFr,18,4302,16,5517,benign
udp,0.049854,46,62,SF,0,Dd,1,74,1,90,benign
tcp,28.592532,3733,4865,RSTR,0,ShADadfr,18,4497,17,6001,benign
udp,60.760937,3000,0,S0,0,D,10,3280,0,0,benign
tcp,300.143431,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.047034,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.013229,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.016149,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.234827,157,371,SF,0,ShADafF,4,337,4,539,benign
tcp,0.242444,135,238,SF,0,ShADafF,4,315,4,406,benign
udp,0.011653,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.011728,40,56,SF,0,Dd,1,68,1,84,benign
udp,59.503357,3000,0,S0,0,D,10,3280,0,0,benign
icmp,0.009847,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,57.499586,3000,0,S0,0,D,10,3280,0,0,benign
udp,7.010949,804,0,S0,0,D,4,996,0,0,benign
udp,7.010957,804,0,S0,0,D,4,916,0,0,benign
udp,7.010967,804,0,S0,0,D,4,916,0,0,benign
udp,59.530458,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.024746,0,0,SF,0,ShAFf,4,216,2,112,benign
tcp,300.133906,292,775,SF,0,ShADadfFr,9,684,7,1486,benign
udp,0.01088,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.022367,43,111,SF,0,Dd,1,71,1,139,benign
udp,0.00944,36,68,SF,0,Dd,1,64,1,96,benign
udp,0.000481,36,68,SF,0,Dd,1,64,1,96,benign
tcp,0.227964,157,371,SF,0,ShADafF,4,337,4,539,benign
tcp,0.237846,135,238,SF,0,ShADafF,4,315,4,406,benign
udp,0.009366,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.007042,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.010358,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,59.423898,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.11664,241,92,OTH,0,DdA,2,321,1,132,benign
udp,58.607918,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.026583,0,0,SF,0,ShAFf,4,216,2,112,benign
tcp,300.123515,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
udp,0.0101,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.012391,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.242216,135,238,SF,0,ShADafF,4,315,4,406,benign
tcp,0.242231,157,371,SF,0,ShADafF,4,337,4,539,benign
udp,0.011512,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.011652,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.017329,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,59.178706,3000,0,S0,0,D,10,3280,0,0,benign
udp,0.009522,46,62,SF,0,Dd,1,74,1,90,benign
udp,60.675979,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.041231,0,0,SF,0,ShAFf,4,216,2,112,benign
tcp,300.124925,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
udp,0.011154,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.013478,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.226177,135,238,SF,0,ShADafF,4,315,4,406,benign
tcp,0.234826,157,371,SF,0,ShADafF,4,337,4,539,benign
udp,0.010319,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.009638,40,56,SF,0,Dd,1,68,1,84,benign
udp,59.807971,3000,0,S0,0,D,10,3280,0,0,benign
icmp,0.030819,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
tcp,8.667421,3733,4865,S3,0,ShADadf,18,4497,16,5961,benign
udp,61.292218,3000,0,S0,0,D,10,3280,0,0,benign
udp,0.10099,283,0,S0,0,D,2,339,0,0,benign
udp,0.100984,412,0,S0,0,D,2,468,0,0,benign
udp,0.100977,283,0,S0,0,D,2,379,0,0,benign
udp,7.000767,804,0,S0,0,D,4,916,0,0,benign
udp,7.000784,804,0,S0,0,D,4,916,0,0,benign
udp,7.000777,804,0,S0,0,D,4,996,0,0,benign
udp,59.183741,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.034599,0,0,SF,0,ShAFf,4,216,2,112,benign
tcp,300.121241,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
udp,0.010133,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.041282,43,111,SF,0,Dd,1,71,1,139,benign
udp,0.010379,36,68,SF,0,Dd,1,64,1,96,benign
udp,0.006506,36,68,SF,0,Dd,1,64,1,96,benign
tcp,0.242884,135,238,SF,0,ShADafF,4,315,4,406,benign
tcp,0.242888,157,371,SF,0,ShADafF,4,337,4,539,benign
udp,0.0099,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.009966,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.022269,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,59.700847,3000,0,S0,0,D,10,3280,0,0,benign
udp,59.444808,3000,0,S0,0,D,10,3280,0,0,benign
tcp,0.115184,53,0,RSTR,0,DRr,2,133,1,40,benign
udp,0.011531,46,62,SF,0,Dd,1,74,1,90,benign
tcp,300.143349,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
tcp,0.021838,0,0,SF,0,ShAFf,4,216,2,112,benign
udp,0.011005,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.010222,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.260401,157,371,SF,0,ShADafF,4,337,4,539,benign
tcp,0.263685,135,238,SF,0,ShADafF,4,315,4,406,benign
udp,0.012904,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.004903,40,56,SF,0,Dd,1,68,1,84,benign
icmp,0.033715,560,560,OTH,0,?,10,840,10,840,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,?,?,?,S0,0,D,1,76,0,0,benign
udp,58.495811,3000,0,S0,0,D,10,3280,0,0,benign
udp,60.090313,3000,0,S0,0,D,10,3280,0,0,benign
tcp,299.938978,3818,4865,SF,0,ShADadfFr,20,4662,18,6041,benign
udp,0.011966,46,62,SF,0,Dd,1,74,1,90,benign
tcp,0.026592,0,0,SF,0,ShAFf,4,216,2,112,benign
tcp,300.162899,292,775,SF,0,ShADadfFr,8,632,6,1027,benign
udp,0.010128,47,111,SF,0,Dd,1,75,1,139,benign
udp,0.011338,43,111,SF,0,Dd,1,71,1,139,benign
tcp,0.236557,135,238,SF,0,ShADafF,4,315,4,406,benign
tcp,0.228112,157,371,SF,0,ShADafF,4,337,4,539,benign
udp,0.010973,40,56,SF,0,Dd,1,68,1,84,benign
udp,0.00333,40,56,SF,0,Dd,1,68,1,84,benign
udp,57.946481,3000,0,S0,0,D,10,3280,0,0,benign
icmp,0.034412,560,560,OTH,0,?,10,840,10,840,benign
