"No.","Time","Source","Destination","Protocol","Length","Info"
"11412","2.780000","192.168.202.138","192.168.27.1","TCP","66","9771  >  48591 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11413","2.780000","192.168.202.138","192.168.27.1","TCP","66","34143  >  48644 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11414","2.780000","192.168.202.138","192.168.27.1","TCP","66","2166  >  48697 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11415","2.780000","192.168.202.138","192.168.27.1","TCP","66","7421  >  48750 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11416","2.780000","192.168.202.138","192.168.27.1","TCP","66","12321  >  48803 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11417","2.780000","192.168.202.138","192.168.27.1","TCP","66","20519  >  48856 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11418","2.780000","192.168.202.138","192.168.27.1","TCP","66","55049  >  48909 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11419","2.780000","192.168.202.138","192.168.27.1","TCP","66","45896  >  48962 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11420","2.780000","192.168.202.138","192.168.27.1","TCP","66","33300  >  49015 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11421","2.780000","192.168.202.138","192.168.27.1","TCP","66","15122  >  49068 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11422","2.780000","192.168.202.138","192.168.27.1","TCP","66","53258  >  49121 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11423","2.780000","192.168.27.1","192.168.202.138","TCP","64","44828  >  51812 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11424","2.780000","192.168.202.138","192.168.27.1","TCP","66","41780  >  49174 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11425","2.780000","192.168.202.138","192.168.27.1","TCP","66","14930  >  49227 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11426","2.780000","192.168.202.138","192.168.27.1","TCP","66","5841  >  49280 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11427","2.780000","192.168.202.138","192.168.27.1","TCP","66","30302  >  49333 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11428","2.780000","192.168.202.138","192.168.27.1","TCP","66","38414  >  49386 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11429","2.780000","192.168.202.138","192.168.27.1","TCP","66","58045  >  49439 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11430","2.780000","192.168.202.138","192.168.27.1","TCP","66","64144  >  49492 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11431","2.780000","192.168.202.138","192.168.27.1","TCP","66","35966  >  49545 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11432","2.780000","192.168.202.138","192.168.27.1","TCP","66","8313  >  49598 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11433","2.780000","192.168.27.1","192.168.202.138","TCP","64","44881  >  9593 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11434","2.780000","192.168.202.138","192.168.27.63","TCP","66","34136  >  135 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1"
"11435","2.780000","192.168.202.138","192.168.27.73","TCP","66","16980  >  135 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1"
"11436","2.780000","192.168.27.1","192.168.202.138","TCP","64","44934  >  56911 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11437","2.780000","192.168.27.1","192.168.202.138","TCP","64","44987  >  56391 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11438","2.780000","192.168.27.1","192.168.202.138","TCP","64","45040  >  1468 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11439","2.780000","192.168.201.2","192.168.202.65","TLSv1","910","Application Data, Application Data, Application Data, Application Data"
"11440","2.780000","192.168.27.1","192.168.202.138","TCP","64","45093  >  63906 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11441","2.790000","192.168.27.1","192.168.202.138","TCP","64","45146  >  54772 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11442","2.790000","192.168.202.138","192.168.27.62","TCP","66","34292  >  135 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1"
"11443","2.790000","192.168.202.138","192.168.27.74","TCP","66","29019  >  135 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1"
"11444","2.790000","192.168.202.138","192.168.27.64","TCP","66","20491  >  135 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1"
"11445","2.790000","192.168.202.138","192.168.27.71","TCP","66","52059  >  135 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1"
"11446","2.790000","192.168.202.138","192.168.27.65","TCP","66","39284  >  135 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1"
"11447","2.790000","192.168.27.1","192.168.202.138","TCP","64","45199  >  11228 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11448","2.790000","192.168.27.1","192.168.202.138","TCP","64","45252  >  15026 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11449","2.790000","192.168.27.1","192.168.202.138","TCP","64","45305  >  56773 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11450","2.790000","192.168.27.1","192.168.202.138","TCP","64","45358  >  2490 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11451","2.790000","192.168.202.112","192.168.203.45","PGSQL","140",">Q"
"11452","2.790000","192.168.202.112","192.168.203.45","TCP","140","[TCP Retransmission] 37555  >  5432 [PSH, ACK] Seq=351 Ack=1996 Win=1002 Len=70 TSval=3658138 TSecr=2162235"
"11453","2.790000","192.168.203.45","192.168.202.112","PGSQL","469","<T/C/Z"
"11454","2.790000","192.168.203.45","192.168.202.112","TCP","469","[TCP Retransmission] 5432  >  37555 [PSH, ACK] Seq=1996 Ack=421 Win=501 Len=399 TSval=2162285 TSecr=3658138"
"11455","2.790000","192.168.27.1","192.168.202.138","TCP","64","45411  >  9400 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11456","2.790000","192.168.202.112","192.168.203.45","TCP","70","37555  >  5432 [ACK] Seq=421 Ack=2395 Win=1002 Len=0 TSval=3658138 TSecr=2162285"
"11457","2.790000","192.168.202.112","192.168.203.45","TCP","70","[TCP Dup ACK 11456#1] 37555  >  5432 [ACK] Seq=421 Ack=2395 Win=1002 Len=0 TSval=3658138 TSecr=2162285"
"11458","2.790000","192.168.27.1","192.168.202.138","TCP","64","45464  >  17282 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11459","2.790000","192.168.27.1","192.168.202.138","TCP","64","45517  >  17792 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11460","2.790000","192.168.27.1","192.168.202.138","TCP","64","45570  >  62090 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11461","2.790000","192.168.27.1","192.168.202.138","TCP","64","45623  >  41072 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11462","2.790000","192.168.27.1","192.168.202.138","TCP","64","45676  >  30617 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11463","2.790000","192.168.27.1","192.168.202.138","TCP","64","46153  >  1178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11464","2.790000","192.168.27.1","192.168.202.138","TCP","64","46206  >  52404 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11465","2.790000","192.168.27.1","192.168.202.138","TCP","64","46259  >  49603 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11466","2.790000","192.168.27.1","192.168.202.138","TCP","64","46312  >  65429 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11467","2.790000","192.168.27.1","192.168.202.138","TCP","64","46365  >  64733 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11468","2.800000","192.168.27.1","192.168.202.138","TCP","64","46418  >  55487 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11469","2.800000","192.168.27.1","192.168.202.138","TCP","64","46471  >  41256 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11470","2.800000","192.168.27.1","192.168.202.138","TCP","64","46524  >  22671 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11471","2.800000","192.168.27.1","192.168.202.138","TCP","64","46577  >  4313 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11472","2.800000","192.168.27.1","192.168.202.138","TCP","64","46630  >  45814 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11473","2.800000","192.168.202.138","192.168.27.76","TCP","66","31786  >  135 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1"
"11474","2.800000","192.168.27.1","192.168.202.138","TCP","64","46683  >  47599 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11475","2.800000","192.168.27.1","192.168.202.138","TCP","64","46736  >  36850 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11476","2.800000","192.168.27.1","192.168.202.138","TCP","64","46789  >  49426 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11477","2.800000","192.168.202.138","192.168.27.1","TCP","66","14295  >  49651 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11478","2.800000","192.168.202.138","192.168.27.1","TCP","66","36812  >  49704 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11479","2.800000","192.168.202.138","192.168.27.1","TCP","66","20042  >  49757 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11480","2.800000","192.168.202.138","192.168.27.1","TCP","66","33437  >  49810 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11481","2.800000","192.168.202.138","192.168.27.1","TCP","66","38699  >  49863 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11482","2.800000","192.168.202.138","192.168.27.1","TCP","66","34280  >  49916 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11483","2.800000","192.168.202.138","192.168.27.1","TCP","66","1484  >  49969 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11484","2.800000","192.168.27.1","192.168.202.138","TCP","64","46842  >  24959 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11485","2.800000","192.168.202.138","192.168.27.1","TCP","66","3854  >  50022 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11486","2.800000","192.168.202.138","192.168.27.1","TCP","66","33226  >  50075 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11487","2.800000","192.168.202.138","192.168.27.1","TCP","66","2018  >  50128 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11488","2.800000","192.168.202.138","192.168.27.1","TCP","66","28873  >  50181 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11489","2.800000","192.168.202.138","192.168.27.1","TCP","66","28449  >  50234 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11490","2.800000","192.168.202.138","192.168.27.1","TCP","66","31526  >  50287 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11491","2.800000","192.168.202.138","192.168.27.1","TCP","66","30935  >  50340 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11492","2.800000","192.168.202.138","192.168.27.1","TCP","66","49684  >  50393 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11493","2.800000","192.168.202.138","192.168.27.1","TCP","66","26354  >  50446 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11494","2.800000","192.168.202.138","192.168.27.1","TCP","66","36175  >  50499 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11495","2.800000","192.168.202.138","192.168.27.1","TCP","66","59686  >  50552 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11496","2.800000","192.168.202.138","192.168.27.1","TCP","66","53035  >  50605 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11497","2.800000","192.168.202.138","192.168.27.1","TCP","66","1193  >  50658 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11498","2.800000","192.168.202.138","192.168.27.1","TCP","66","47923  >  50711 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11499","2.800000","192.168.202.138","192.168.27.1","TCP","66","5807  >  50764 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11500","2.800000","192.168.202.138","192.168.27.1","TCP","66","13477  >  50817 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11501","2.800000","192.168.202.138","192.168.27.1","TCP","66","23519  >  50870 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11502","2.800000","192.168.202.138","192.168.27.1","TCP","66","25497  >  50923 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11503","2.800000","192.168.202.138","192.168.27.1","TCP","66","9841  >  50976 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11504","2.800000","192.168.202.138","192.168.27.1","TCP","66","40277  >  51029 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11505","2.800000","192.168.202.138","192.168.27.1","TCP","66","63881  >  51082 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11506","2.800000","192.168.202.138","192.168.27.1","TCP","66","21561  >  51135 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11507","2.800000","192.168.202.138","192.168.27.1","TCP","66","8396  >  51188 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11508","2.800000","192.168.202.138","192.168.27.1","TCP","66","14825  >  51241 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11509","2.800000","192.168.202.138","192.168.27.1","TCP","66","22459  >  51294 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11510","2.800000","192.168.202.138","192.168.27.1","TCP","66","56091  >  51347 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11511","2.800000","192.168.27.1","192.168.202.138","TCP","64","46895  >  16760 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11512","2.800000","192.168.27.1","192.168.202.138","TCP","64","46948  >  23559 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11513","2.800000","192.168.27.1","192.168.202.138","TCP","64","47001  >  6421 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11514","2.800000","192.168.27.1","192.168.202.138","TCP","64","47054  >  6542 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11515","2.800000","192.168.27.1","192.168.202.138","TCP","64","47107  >  33228 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11516","2.800000","192.168.27.1","192.168.202.138","TCP","64","47160  >  55347 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11517","2.810000","192.168.27.1","192.168.202.138","TCP","64","47213  >  49322 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11518","2.810000","192.168.27.1","192.168.202.138","TCP","64","47266  >  6800 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11519","2.810000","192.168.27.1","192.168.202.138","TCP","64","47319  >  30768 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11520","2.810000","192.168.27.1","192.168.202.138","TCP","64","47372  >  1962 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11521","2.810000","192.168.27.1","192.168.202.138","TCP","64","47425  >  43340 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11522","2.810000","192.168.27.1","192.168.202.138","TCP","64","47478  >  53284 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11523","2.810000","192.168.27.1","192.168.202.138","TCP","64","47531  >  50981 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11524","2.810000","192.168.27.1","192.168.202.138","TCP","64","47584  >  56941 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11525","2.810000","192.168.27.1","192.168.202.138","TCP","64","47637  >  38532 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11526","2.810000","192.168.27.1","192.168.202.138","TCP","64","47690  >  10169 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11527","2.810000","192.168.27.1","192.168.202.138","TCP","64","47743  >  65138 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11528","2.810000","192.168.27.1","192.168.202.138","TCP","64","47796  >  57342 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11529","2.810000","192.168.27.1","192.168.202.138","TCP","64","47849  >  51479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11530","2.810000","192.168.27.1","192.168.202.138","TCP","64","47902  >  23260 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11531","2.810000","192.168.27.1","192.168.202.138","TCP","64","47955  >  55370 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11532","2.810000","192.168.27.1","192.168.202.138","TCP","64","48008  >  17875 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11533","2.810000","192.168.27.1","192.168.202.138","TCP","64","48061  >  64609 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11534","2.810000","192.168.27.1","192.168.202.138","TCP","64","48114  >  50508 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11535","2.820000","192.168.23.100","192.168.202.92","TCP","66","1089  >  1604 [SYN] Seq=0 Win=65535 Len=0 MSS=1380 SACK_PERM=1"
"11536","2.820000","Cisco-Li_90:f2:11","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:18:f8:90:f1:e0  Cost = 0  Port = 0x8031"
"11537","2.820000","192.168.202.138","192.168.27.1","TCP","66","3480  >  51400 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11538","2.820000","192.168.202.138","192.168.27.1","TCP","66","1610  >  51453 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11539","2.820000","192.168.202.138","192.168.27.1","TCP","66","34132  >  51506 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11540","2.820000","192.168.202.138","192.168.27.1","TCP","66","27989  >  51559 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11541","2.820000","192.168.202.138","192.168.27.1","TCP","66","7329  >  51612 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11542","2.820000","192.168.202.138","192.168.27.1","TCP","66","5724  >  51665 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11543","2.820000","192.168.202.138","192.168.27.1","TCP","66","46251  >  51718 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11544","2.820000","192.168.202.138","192.168.27.1","TCP","66","62179  >  51771 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11545","2.820000","192.168.202.138","192.168.27.1","TCP","66","35336  >  51824 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11546","2.820000","192.168.202.138","192.168.27.1","TCP","66","14804  >  51877 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11547","2.820000","192.168.202.138","192.168.27.1","TCP","66","29583  >  51930 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11548","2.820000","192.168.202.138","192.168.27.1","TCP","66","49543  >  51983 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11549","2.820000","192.168.202.138","192.168.27.1","TCP","66","1117  >  52036 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11550","2.820000","192.168.202.138","192.168.27.1","TCP","66","36204  >  52089 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11551","2.820000","192.168.202.138","192.168.27.1","TCP","66","49758  >  52142 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11552","2.820000","192.168.202.138","192.168.27.1","TCP","66","21655  >  52195 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11553","2.820000","192.168.202.138","192.168.27.1","TCP","66","14062  >  52248 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11554","2.820000","192.168.202.138","192.168.27.1","TCP","66","1850  >  52301 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11555","2.820000","192.168.202.138","192.168.27.1","TCP","66","25614  >  52354 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11556","2.820000","192.168.202.138","192.168.27.1","TCP","66","58249  >  52407 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11557","2.820000","192.168.202.138","192.168.27.1","TCP","66","52842  >  52460 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11558","2.820000","192.168.202.138","192.168.27.1","TCP","66","6950  >  52513 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11559","2.820000","192.168.202.138","192.168.27.1","TCP","66","45496  >  52566 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11560","2.820000","192.168.202.138","192.168.27.1","TCP","66","25693  >  52619 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11561","2.820000","192.168.202.138","192.168.27.1","TCP","66","25746  >  52672 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11562","2.820000","192.168.202.138","192.168.27.1","TCP","66","11231  >  52725 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11563","2.820000","192.168.202.138","192.168.27.1","TCP","66","8589  >  52778 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11564","2.820000","192.168.202.138","192.168.27.1","TCP","66","5132  >  52831 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11565","2.820000","192.168.202.138","192.168.27.1","TCP","66","43848  >  52884 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11566","2.820000","192.168.202.138","192.168.27.1","TCP","66","45245  >  52937 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11567","2.820000","192.168.202.138","192.168.27.1","TCP","66","11660  >  52990 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11568","2.820000","192.168.202.138","192.168.27.1","TCP","66","23584  >  53043 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11569","2.820000","192.168.202.138","192.168.27.1","TCP","66","35200  >  53096 [SYN] Seq=0 Win=4096 Len=0 MSS=1460 SACK_PERM=1"
"11570","2.820000","192.168.27.1","192.168.202.138","TCP","64","48167  >  53436 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11571","2.820000","192.168.27.1","192.168.202.138","TCP","64","48220  >  58363 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11572","2.820000","192.168.27.1","192.168.202.138","TCP","64","48273  >  9679 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11573","2.820000","192.168.27.1","192.168.202.138","TCP","64","48326  >  20823 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11574","2.820000","192.168.27.1","192.168.202.138","TCP","64","48379  >  13517 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11575","2.820000","192.168.27.1","192.168.202.138","TCP","64","48432  >  44345 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11576","2.820000","192.168.27.1","192.168.202.138","TCP","64","48485  >  57828 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11577","2.820000","192.168.27.1","192.168.202.138","TCP","64","48538  >  37723 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11578","2.830000","192.168.27.1","192.168.202.138","TCP","64","48591  >  9771 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11579","2.830000","192.168.27.1","192.168.202.138","TCP","64","48644  >  34143 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11580","2.830000","192.168.27.1","192.168.202.138","TCP","64","48697  >  2166 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11581","2.830000","192.168.27.1","192.168.202.138","TCP","64","48750  >  7421 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11582","2.830000","192.168.27.1","192.168.202.138","TCP","64","48803  >  12321 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11583","2.830000","192.168.27.1","192.168.202.138","TCP","64","48856  >  20519 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11584","2.830000","192.168.27.1","192.168.202.138","TCP","64","48909  >  55049 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11585","2.830000","192.168.27.1","192.168.202.138","TCP","64","49227  >  14930 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11586","2.830000","192.168.27.1","192.168.202.138","TCP","64","49280  >  5841 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11587","2.830000","192.168.27.1","192.168.202.138","TCP","64","49333  >  30302 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11588","2.830000","192.168.27.1","192.168.202.138","TCP","64","49651  >  14295 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11589","2.830000","192.168.27.1","192.168.202.138","TCP","64","49704  >  36812 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11590","2.830000","192.168.27.1","192.168.202.138","TCP","64","49757  >  20042 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11591","2.830000","192.168.27.1","192.168.202.138","TCP","64","49810  >  33437 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11592","2.830000","192.168.27.1","192.168.202.138","TCP","64","49863  >  38699 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11593","2.830000","192.168.27.1","192.168.202.138","TCP","64","49916  >  34280 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11594","2.830000","192.168.27.1","192.168.202.138","TCP","64","49969  >  1484 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11595","2.830000","192.168.27.1","192.168.202.138","TCP","64","50022  >  3854 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11596","2.830000","192.168.27.1","192.168.202.138","TCP","64","50075  >  33226 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11597","2.840000","192.168.27.1","192.168.202.138","TCP","64","50128  >  2018 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
